0,-0.000680,-0.001009,0.000261,-0.012493,-0.001207,1.0042670,0,0
0,-0.000763,-0.001556,0.000214,-0.012737,-0.000562,1.0020310,0,0
0,-0.000516,-0.001844,0.000094,-0.010080,-0.000055,1.0028370,0,0
0,-0.000480,-0.001756,0.000501,-0.010302,0.001326,1.0030470,0,0
0,-0.001230,-0.001364,0.000296,-0.011042,0.001148,1.0028380,0,0
0,-0.001009,-0.001706,0.000623,-0.012939,-0.001692,1.0019100,0,0
0,-0.001261,-0.001601,-0.000058,-0.010378,0.000205,1.0047510,0,0
0,-0.001085,-0.002009,0.000133,-0.008471,0.000191,1.0006080,0,0
0,-0.001033,-0.001881,0.000049,-0.009154,0.000172,1.0028570,0,0
0,-0.001475,-0.002064,0.000116,-0.008857,0.000469,1.0025550,0,0
0,-0.001250,-0.002220,0.000076,-0.010832,-0.000014,1.0015000,0,0
0,-0.001511,-0.001736,0.000703,-0.008252,-0.000677,1.0001330,0,0
0,-0.001310,-0.002131,0.000613,-0.009658,-0.000015,1.0024110,0,0
0,-0.001556,-0.001896,0.000396,-0.010073,-0.001274,1.0009310,0,0
0,-0.001233,-0.001732,0.000157,-0.008459,-0.000911,1.0004740,0,0
0,-0.001439,-0.002026,0.000174,-0.008950,-0.004289,0.9982190,0,0
0,-0.001053,-0.001850,0.000801,-0.009110,-0.003063,1.0013820,0,0
0,-0.001415,-0.001356,0.000701,-0.005708,-0.001584,1.0002770,0,0
0,-0.001325,-0.001287,-0.000024,-0.008163,-0.000769,0.9990850,0,0
0,-0.001351,-0.001276,0.000389,-0.007596,-0.001159,0.9986080,0,0
0,-0.001542,-0.001862,0.000123,-0.006783,-0.001297,0.9991490,0,0
0,-0.000949,-0.001671,0.000395,-0.008129,-0.001742,1.0018430,0,0
0,-0.000819,-0.001429,0.000551,-0.008446,-0.003302,0.9990160,0,0
0,-0.000933,-0.001447,0.000334,-0.008161,-0.001099,0.9980460,0,0
0,-0.000878,-0.001155,0.000532,-0.010042,-0.001756,0.9990480,0,0
0,-0.001057,-0.001135,0.000155,-0.006794,-0.000758,1.0004890,0,0
0,-0.000702,-0.000811,0.000723,-0.007204,-0.001340,0.9978370,0,0
0,-0.000917,-0.001099,0.000422,-0.009890,-0.002681,0.9991980,0,0
0,-0.000911,-0.001096,0.000397,-0.009319,-0.001325,0.9978520,0,0
0,-0.001275,-0.000689,0.000216,-0.007645,-0.002733,1.0004730,0,0
0,-0.000926,-0.001314,0.000255,-0.009774,-0.002019,0.9998280,0,0
0,-0.001362,-0.000705,0.000222,-0.008813,-0.001716,1.0010750,0,0
0,-0.000830,-0.001219,0.000533,-0.010069,-0.002605,1.0038060,0,0
0,-0.000762,-0.001399,0.000448,-0.009864,-0.001921,1.0018880,0,0
0,-0.001395,-0.001213,0.000034,-0.008942,-0.003524,1.0045900,0,0
0,-0.001055,-0.001320,0.000453,-0.007030,-0.002088,1.0037810,0,0
0,-0.001594,-0.001181,0.000154,-0.007459,-0.004716,1.0037970,0,0
0,-0.000966,-0.001627,0.000553,-0.010029,-0.004441,1.0038470,0,0
0,-0.000816,-0.001604,0.000526,-0.008821,-0.002070,1.0034630,0,0
0,-0.001316,-0.001001,-0.000156,-0.007837,-0.001400,1.0034570,0,0
0,-0.001251,-0.001491,0.000276,-0.010021,-0.000785,1.0028400,0,0
0,-0.001398,-0.001748,0.000155,-0.008853,-0.000336,1.0036580,0,0
0,-0.001465,-0.001796,-0.000021,-0.009886,-0.002282,1.0022770,0,0
0,-0.001550,-0.001894,0.000232,-0.009114,-0.002570,1.0037990,0,0
0,-0.001044,-0.001491,0.000134,-0.009111,-0.002874,1.0025210,0,0
0,-0.001516,-0.001483,0.000156,-0.009243,-0.002213,1.0038620,0,0
0,-0.001521,-0.001305,0.000393,-0.009270,-0.000104,1.0007710,0,0
0,-0.001619,-0.001645,0.000464,-0.010863,-0.004434,1.0008010,0,0
0,-0.001144,-0.001641,0.000258,-0.009120,-0.000818,1.0009770,0,0
0,-0.001112,-0.001814,0.000011,-0.009869,-0.000965,1.0024260,0,0
0,-0.001412,-0.001554,0.000037,-0.008333,-0.001090,1.0026610,0,0
0,-0.001000,-0.001450,0.000273,-0.009671,-0.003632,0.9998080,0,0
0,-0.001374,-0.001283,0.000094,-0.009800,-0.002674,1.0006680,0,0
0,-0.001339,-0.001485,0.000071,-0.010066,-0.002678,1.0000130,0,0
0,-0.001444,-0.001197,-0.000245,-0.009119,-0.001090,1.0015480,0,0
0,-0.001425,-0.001576,-0.000142,-0.009435,-0.003004,0.9996750,0,0
0,-0.001426,-0.001085,0.000482,-0.010961,-0.003607,0.9999360,0,0
0,-0.000925,-0.000875,0.000101,-0.009923,-0.002413,0.9987510,0,0
0,-0.001236,-0.001425,-0.000022,-0.010462,-0.000590,0.9995870,0,0
0,-0.001262,-0.000829,0.000160,-0.008334,-0.001806,1.0000510,0,0
0,-0.001051,-0.001129,-0.000229,-0.009855,-0.002470,0.9993450,0,0
0,-0.001554,-0.000812,-0.000165,-0.008153,-0.003243,1.0005430,0,0
0,-0.001219,-0.000889,-0.000540,-0.009919,-0.002388,0.9990220,0,0
0,-0.001610,-0.000911,-0.000017,-0.009263,-0.002520,1.0010820,0,0
0,-0.000907,-0.000964,-0.000446,-0.009623,-0.001328,1.0004210,0,0
0,-0.001533,-0.000661,-0.000228,-0.009122,-0.000831,1.0033760,0,0
0,-0.001154,-0.001249,-0.000425,-0.010852,-0.003452,1.0031130,0,0
0,-0.001529,-0.001043,0.000229,-0.010285,-0.002106,1.0018920,0,0
0,-0.001090,-0.000745,-0.000324,-0.009390,-0.000597,1.0035240,0,0
0,-0.001265,-0.000944,0.000191,-0.010078,-0.000753,1.0037970,0,0
0,-0.001229,-0.000578,-0.000153,-0.010693,-0.002631,1.0028540,0,0
0,-0.001338,-0.000575,-0.000088,-0.009753,-0.000429,1.0031630,0,0
0,-0.001330,-0.001368,-0.000118,-0.011991,0.000127,1.0009660,0,0
0,-0.001405,-0.001215,-0.000097,-0.009387,-0.001715,1.0016130,0,0
0,-0.001371,-0.001101,-0.000342,-0.010458,-0.001714,1.0024620,0,0
0,-0.001582,-0.000819,0.000114,-0.008349,0.001064,1.0018630,0,0
0,-0.001347,-0.001355,-0.000130,-0.009439,-0.001300,1.0001810,0,0
0,-0.001353,-0.001347,-0.000203,-0.011984,-0.001280,1.0009450,0,0
0,-0.001331,-0.001105,-0.000310,-0.010890,0.000484,1.0018840,0,0
0,-0.001617,-0.001222,-0.000621,-0.010226,-0.000917,1.0009300,0,0
0,-0.001250,-0.001394,-0.000316,-0.010015,-0.001724,0.9999760,0,0
0,-0.001734,-0.001261,-0.000152,-0.010077,-0.000230,0.9999690,0,0
0,-0.001183,-0.001281,-0.000367,-0.010079,0.000184,0.9999670,0,0
0,-0.001405,-0.001648,-0.000005,-0.008558,0.000184,0.9989990,0,0
0,-0.001413,-0.001466,-0.000225,-0.011190,0.000588,0.9968370,0,0
0,-0.000884,-0.001016,-0.000111,-0.009077,-0.002620,0.9981250,0,0
0,-0.001225,-0.001549,-0.000242,-0.010069,-0.001730,0.9986890,0,0
0,-0.001040,-0.001158,-0.000008,-0.010072,-0.000786,0.9964730,0,0
0,-0.001419,-0.001387,-0.000049,-0.009088,-0.000840,0.9961670,0,0
0,-0.001235,-0.001120,-0.000035,-0.009653,-0.002145,0.9980630,0,0
0,-0.001203,-0.000949,0.000053,-0.012553,-0.000967,0.9986480,0,0
0,-0.001191,-0.000819,-0.000160,-0.010244,-0.001563,0.9970200,0,0
0,-0.000739,-0.001009,-0.000298,-0.010074,-0.000569,0.9978470,0,0
0,-0.001184,-0.001347,-0.000087,-0.010073,-0.000843,0.9980590,0,0
0,-0.001148,-0.000834,-0.000065,-0.010226,0.000180,0.9993070,0,0
0,-0.001165,-0.000812,-0.000186,-0.012794,0.000024,0.9998370,0,0
0,-0.000715,-0.000847,-0.000037,-0.011045,0.002531,0.9985560,0,0
0,-0.001364,-0.000937,-0.000184,-0.010197,-0.002057,1.0003930,0,0
0,-0.001281,-0.001426,-0.000396,-0.011195,-0.001643,1.0000690,0,0
0,-0.000877,-0.001307,0.000216,-0.011425,0.000012,1.0015000,0,0
0,-0.001018,-0.000959,-0.000216,-0.012408,-0.000774,1.0005230,0,0
0,-0.001073,-0.000993,-0.000389,-0.011131,0.000181,1.0001030,0,0
0,-0.000950,-0.000965,-0.000212,-0.011657,-0.000733,1.0012700,0,0
0,-0.000579,-0.000828,0.000052,-0.012948,0.000211,1.0025540,0,0
0,-0.000898,-0.000803,0.000120,-0.011953,-0.001651,0.9990620,0,0
0,-0.001375,-0.001007,0.000396,-0.012264,0.000191,1.0029950,0,0
0,-0.000975,-0.001475,0.000333,-0.010653,0.000582,1.0030220,0,0
0,-0.000988,-0.000838,-0.000348,-0.010092,0.001942,1.0056090,0,0
0,-0.001188,-0.001288,0.000061,-0.010828,0.000517,1.0030510,0,0
0,-0.001503,-0.001320,-0.000328,-0.011040,0.000646,1.0043710,0,0
0,-0.001745,-0.001492,0.000035,-0.011999,0.001153,1.0046110,0,0
0,-0.001227,-0.001449,0.000327,-0.013899,-0.000915,1.0038260,0,0
0,-0.001531,-0.001565,0.000414,-0.010972,-0.001224,0.9994750,0,0
0,-0.001927,-0.001144,-0.000262,-0.010700,-0.000348,1.0023010,0,0
0,-0.000931,-0.001620,0.000550,-0.012949,0.000273,1.0028570,0,0
0,-0.001557,-0.001382,0.000064,-0.011593,-0.001335,1.0007690,0,0
0,-0.001323,-0.000982,0.000453,-0.010880,0.000183,1.0002400,0,0
0,-0.001216,-0.001386,0.000211,-0.012941,-0.000782,0.9991330,0,0
0,-0.000922,-0.001060,-0.000001,-0.011665,0.001100,1.0005640,0,0
0,-0.001537,-0.001654,0.000090,-0.011042,0.001760,0.9993130,0,0
0,-0.001099,-0.001421,0.000363,-0.012941,-0.000783,0.9990370,0,0
0,-0.000903,-0.001408,0.000108,-0.012671,-0.000252,0.9967050,0,0
0,-0.000591,-0.001516,-0.000007,-0.011035,0.000734,0.9965320,0,0
0,-0.001319,-0.000637,0.000534,-0.011908,0.001894,0.9962340,0,0
0,-0.000640,-0.001136,0.000186,-0.012411,0.000578,0.9956230,0,0
0,-0.000563,-0.001046,0.000409,-0.012495,-0.000409,0.9970550,0,0
0,-0.000574,-0.000972,0.000113,-0.011027,-0.000647,0.9953440,0,0
0,-0.000502,-0.001259,0.000077,-0.013296,-0.000655,0.9945560,0,0
0,-0.000686,-0.000634,0.000189,-0.012041,0.000151,0.9941880,0,0
0,-0.000494,-0.000776,0.000480,-0.011654,0.000491,0.9951960,0,0
0,-0.000574,-0.001048,0.000316,-0.011204,0.001276,0.9941480,0,0
0,-0.000053,-0.000442,0.000318,-0.011812,0.000164,0.9967210,0,0
0,-0.000903,-0.000401,0.000046,-0.011994,0.001538,0.9965720,0,0
0,-0.000311,-0.000429,0.000206,-0.011954,-0.000717,0.9989650,0,0
0,-0.000775,-0.000128,0.000200,-0.009791,0.002043,0.9970870,0,0
0,-0.000251,-0.000562,0.000433,-0.011055,-0.000474,0.9993240,0,0
0,-0.000525,-0.000483,-0.000165,-0.011085,-0.000778,0.9989670,0,0
0,-0.000764,-0.000842,0.000089,-0.011035,0.000183,1.0005160,0,0
0,-0.000175,-0.000789,0.000447,-0.012946,-0.000380,1.0028600,0,0
0,-0.000591,-0.000844,0.000208,-0.011997,0.001232,1.0027580,0,0
0,-0.000742,-0.001229,0.000188,-0.010077,-0.000554,1.0011380,0,0
0,-0.000855,-0.001302,0.000181,-0.012446,0.001534,1.0046960,0,0
0,-0.000559,-0.001327,0.000263,-0.011853,0.001949,1.0020320,0,0
0,-0.000488,-0.001248,0.000325,-0.013599,-0.000755,1.0055840,0,0
0,-0.000711,-0.001478,0.000006,-0.012948,0.000133,1.0028580,0,0
0,-0.000553,-0.001496,0.000208,-0.011030,-0.001706,1.0045580,0,0
0,-0.000662,-0.001496,-0.000012,-0.011995,0.000805,1.0019750,0,0
0,-0.001382,-0.001299,0.000216,-0.010642,-0.001310,1.0057170,0,0
0,-0.000746,-0.001233,0.000204,-0.012260,0.000452,1.0018950,0,0
0,-0.001021,-0.001648,0.000334,-0.010122,0.002041,1.0028590,0,0
0,-0.000796,-0.001753,0.000323,-0.011364,-0.000437,1.0015620,0,0
0,-0.001024,-0.001599,0.000253,-0.012612,-0.001699,1.0019080,0,0
0,-0.001012,-0.001521,-0.000218,-0.010158,-0.000775,0.9990720,0,0
0,-0.000916,-0.001411,0.000192,-0.009536,-0.000487,1.0024210,0,0
0,-0.001289,-0.001577,0.000066,-0.009514,0.001136,0.9991850,0,0
0,-0.000849,-0.001600,0.000305,-0.009998,0.001233,1.0016990,0,0
0,-0.001107,-0.001685,-0.000185,-0.009865,-0.000242,0.9988000,0,0
0,-0.000827,-0.001731,0.000092,-0.010523,0.000110,0.9980580,0,0
0,-0.000856,-0.001517,0.000140,-0.009488,0.000316,0.9962840,0,0
0,-0.001249,-0.001377,-0.000040,-0.011174,-0.002530,0.9999890,0,0
0,-0.000903,-0.001442,0.000341,-0.009627,0.000119,0.9976010,0,0
0,-0.000191,-0.001347,0.000147,-0.011029,-0.000984,0.9990230,0,0
0,-0.000704,-0.001124,0.000236,-0.009905,-0.000611,0.9979730,0,0
0,-0.000689,-0.000817,-0.000338,-0.009504,-0.001729,0.9986250,0,0
0,-0.000525,-0.000646,-0.000227,-0.010339,-0.001046,0.9980620,0,0
0,-0.000342,-0.000737,-0.000182,-0.010998,-0.000746,0.9989900,0,0
0,-0.000685,-0.000681,0.000199,-0.011362,-0.000126,0.9974400,0,0
0,-0.000446,-0.000891,-0.000006,-0.009449,0.000180,0.9987030,0,0
0,-0.000390,-0.000567,0.000050,-0.012886,-0.000806,0.9999650,0,0
0,-0.000504,-0.000514,-0.000062,-0.011302,-0.000769,1.0009370,0,0
0,-0.000691,-0.001026,0.000136,-0.011032,-0.000584,1.0013210,0,0
0,-0.000647,-0.000809,0.000376,-0.010774,0.000282,1.0027530,0,0
0,-0.000889,-0.000780,0.000131,-0.012314,0.000184,1.0014740,0,0
0,-0.000196,-0.001063,-0.000222,-0.011481,-0.000250,1.0032310,0,0
0,-0.000460,-0.001167,-0.000225,-0.011991,0.000183,1.0009380,0,0
0,-0.000231,-0.001015,-0.000124,-0.010892,0.001010,1.0055560,0,0
0,-0.000406,-0.000953,0.000158,-0.010540,0.002153,1.0014790,0,0
0,-0.000440,-0.000785,-0.000220,-0.012117,-0.000554,1.0032690,0,0
0,-0.000329,-0.000821,0.000431,-0.009122,-0.000754,1.0030020,0,0
0,-0.000504,-0.001344,0.000339,-0.009697,0.001161,1.0047410,0,0
0,-0.000524,-0.000982,-0.000364,-0.011885,0.000621,1.0044930,0,0
0,-0.000601,-0.001164,0.000188,-0.009162,0.001149,1.0019000,0,0
0,-0.000518,-0.001505,0.000026,-0.010078,-0.000754,1.0035020,0,0
0,-0.000766,-0.001359,0.000196,-0.010412,0.001125,1.0025070,0,0
0,-0.000573,-0.001578,-0.000093,-0.013762,0.000150,1.0009790,0,0
0,-0.000690,-0.001713,0.000340,-0.010081,0.000191,1.0016090,0,0
0,-0.001027,-0.001343,0.000284,-0.009698,0.001143,1.0009160,0,0
0,-0.001080,-0.001504,0.000056,-0.010873,0.002785,1.0009170,0,0
0,-0.000413,-0.001904,0.000381,-0.011239,-0.000995,0.9976460,0,0
0,-0.000811,-0.001452,0.000189,-0.011474,-0.000785,0.9975590,0,0
0,-0.000880,-0.001939,0.000206,-0.011693,0.000451,0.9951960,0,0
0,-0.000369,-0.001687,0.000069,-0.010222,-0.001431,0.9982150,0,0
0,-0.000282,-0.001379,0.000126,-0.010532,0.001617,0.9946760,0,0
0,-0.000462,-0.001191,0.000020,-0.009535,0.000926,0.9980470,0,0
0,-0.000189,-0.000983,0.000384,-0.008346,0.002862,0.9954120,0,0
0,-0.000233,-0.001037,-0.000113,-0.010262,0.002253,0.9970890,0,0
0,-0.000610,-0.000877,0.000321,-0.009815,0.001125,0.9969360,0,0
0,-0.000419,-0.000713,0.000249,-0.008239,0.002088,0.9979990,0,0
0,-0.000490,-0.000378,-0.000101,-0.009763,0.003660,0.9977400,0,0
0,-0.000270,-0.001006,0.000045,-0.008500,0.001467,0.9996220,0,0
0,-0.000430,-0.001051,0.000327,-0.010951,0.000181,0.9999740,0,0
0,-0.000718,-0.000913,0.000277,-0.008173,0.000883,1.0022760,0,0
0,-0.000516,-0.000730,0.000172,-0.008742,0.000961,1.0005230,0,0
0,-0.000512,-0.000829,0.000241,-0.007123,-0.000665,1.0021240,0,0
0,-0.000573,-0.000796,0.000417,-0.009652,-0.001086,1.0011380,0,0
0,-0.000300,-0.000739,0.000526,-0.009636,0.000200,1.0032790,0,0
0,-0.000537,-0.000964,0.000791,-0.007369,0.001811,1.0011900,0,0
0,-0.000414,-0.000764,0.000201,-0.008179,0.001958,1.0026620,0,0
0,-0.000425,-0.001036,0.000128,-0.008680,0.001150,1.0018650,0,0
0,-0.000314,-0.000776,0.000713,-0.009876,0.000531,1.0028330,0,0
0,-0.000700,-0.001404,0.000223,-0.008966,0.001940,1.0029030,0,0
0,-0.000578,-0.000934,0.000581,-0.010867,0.001153,1.0037930,0,0
0,-0.000711,-0.001343,0.000942,-0.008859,-0.000317,1.0061210,0,0
0,-0.001206,-0.001202,0.000954,-0.009165,0.001166,1.0055980,0,0
0,-0.000501,-0.001129,0.000456,-0.009503,-0.001031,1.0053720,0,0
0,-0.001133,-0.001768,0.001145,-0.009126,-0.000411,1.0066330,0,0
0,-0.001059,-0.001826,0.000393,-0.009157,0.000272,1.0066260,0,0
0,-0.000792,-0.001651,0.000722,-0.009130,0.000483,1.0056960,0,0
0,-0.000535,-0.002080,0.000976,-0.007042,0.001743,1.0060610,0,0
0,-0.001063,-0.001674,0.000594,-0.009203,-0.002479,1.0045790,0,0
0,-0.001034,-0.001970,0.000999,-0.009125,0.000194,1.0016610,0,0
0,-0.001001,-0.002303,0.000488,-0.010076,-0.000761,1.0018840,0,0
0,-0.000940,-0.001704,0.000258,-0.008979,0.000342,1.0017230,0,0
0,-0.001324,-0.002107,0.000680,-0.009265,-0.002218,1.0009290,0,0
0,-0.001061,-0.001794,0.000842,-0.008621,0.000640,1.0005160,0,0
0,-0.000974,-0.001466,0.000530,-0.007422,0.000931,0.9983660,0,0
0,-0.000654,-0.001546,0.000446,-0.008952,0.000002,0.9962180,0,0
0,-0.000630,-0.001363,0.000743,-0.009284,-0.002687,0.9974970,0,0
0,-0.000871,-0.001241,0.000623,-0.006628,-0.000782,0.9951640,0,0
0,-0.000982,-0.001073,0.000708,-0.009116,-0.000790,0.9951190,0,0
0,-0.000760,-0.001094,0.000476,-0.010069,-0.001089,0.9942350,0,0
0,-0.000611,-0.001171,0.000433,-0.009737,-0.002082,0.9929540,0,0
0,-0.000690,-0.001046,0.000578,-0.009142,-0.000878,0.9941720,0,0
0,-0.000760,-0.000782,0.001143,-0.007889,-0.001048,0.9969600,0,0
0,-0.000562,-0.000479,0.000590,-0.007029,0.000740,0.9953430,0,0
0,-0.000587,-0.000594,0.000681,-0.009887,-0.002529,0.9943290,0,0
0,-0.000626,-0.000101,0.000846,-0.008904,-0.000998,0.9956050,0,0
0,-0.000710,-0.000848,0.000356,-0.010137,-0.000345,0.9956990,0,0
0,-0.000424,-0.000522,0.000882,-0.008971,-0.001057,1.0009210,0,0
0,-0.000675,-0.000522,0.000859,-0.008461,-0.001874,0.9993110,0,0
0,-0.000365,-0.000464,0.000656,-0.008106,-0.001703,1.0032810,0,0
0,-0.000728,-0.000831,0.000521,-0.008905,-0.002992,1.0037990,0,0
0,-0.000440,-0.000202,0.000682,-0.008938,-0.004309,1.0046780,0,0
0,-0.000586,-0.000085,0.000459,-0.007379,-0.002266,1.0032180,0,0
0,-0.000650,-0.000609,0.000768,-0.007206,-0.001965,1.0037810,0,0
0,-0.000700,-0.000383,0.000452,-0.009144,-0.003626,1.0075980,0,0
0,-0.000657,-0.001142,0.000751,-0.007533,-0.002976,1.0053710,0,0
0,-0.000226,-0.000735,0.000627,-0.008163,-0.002017,1.0060280,0,0
0,-0.000612,-0.000741,0.000784,-0.008214,-0.002655,1.0037920,0,0
0,-0.001043,-0.001034,0.000747,-0.007330,-0.002655,1.0032440,0,0
0,-0.000839,-0.001237,0.000492,-0.010060,-0.004765,1.0051590,0,0
0,-0.000701,-0.001726,0.000646,-0.009119,-0.001696,1.0055310,0,0
0,-0.001075,-0.001238,0.000559,-0.007620,-0.003610,1.0032590,0,0
0,-0.000780,-0.000830,0.000044,-0.008082,-0.005078,1.0024640,0,0
0,-0.001493,-0.001490,0.000404,-0.008965,-0.002809,1.0028420,0,0
0,-0.000674,-0.001462,0.000322,-0.009766,-0.002517,1.0018910,0,0
0,-0.001170,-0.001138,0.000638,-0.008661,-0.002669,1.0009830,0,0
0,-0.000580,-0.001039,0.000286,-0.006652,-0.003831,0.9994190,0,0
0,-0.001256,-0.001149,0.000227,-0.009016,-0.004588,0.9989420,0,0
0,-0.001175,-0.001003,0.000235,-0.008715,-0.003631,0.9994100,0,0
0,-0.000867,-0.001027,0.000488,-0.010211,-0.004445,0.9969660,0,0
0,-0.000910,-0.000677,0.000451,-0.008153,-0.002717,0.9971620,0,0
0,-0.001067,-0.001193,0.000253,-0.007521,-0.004293,0.9980570,0,0
0,-0.000504,-0.000668,0.000160,-0.007490,-0.004595,0.9964720,0,0
0,-0.000831,-0.000376,0.000004,-0.008169,-0.004607,0.9943220,0,0
0,-0.000580,-0.000171,0.000549,-0.007184,-0.005159,0.9947750,0,0
0,-0.000273,-0.000560,0.000055,-0.007956,-0.005549,0.9967240,0,0
0,-0.000504,-0.000086,0.000117,-0.007269,-0.007178,0.9962500,0,0
0,-0.000441,-0.000121,0.000160,-0.006649,-0.006072,0.9980600,0,0
0,-0.000334,-0.000072,0.000265,-0.007126,-0.004207,0.9976080,0,0
0,-0.000363,0.000020,0.000192,-0.008145,-0.004444,0.9977680,0,0
0,-0.000641,-0.000060,-0.000242,-0.008593,-0.005695,0.9982240,0,0
0,-0.000267,-0.000177,-0.000005,-0.011013,-0.004147,0.9984770,0,0
0,-0.000294,0.000232,-0.000183,-0.010054,-0.005332,1.0002010,0,0
0,-0.000066,-0.000398,0.000110,-0.009023,-0.003704,1.0018910,0,0
0,-0.000357,-0.000076,-0.000275,-0.007192,-0.004566,1.0024470,0,0
0,-0.000073,0.000271,0.000011,-0.009913,-0.002924,1.0042290,0,0
0,-0.000639,-0.000268,-0.000039,-0.010959,-0.002704,1.0019320,0,0
0,0.000087,0.000305,-0.000202,-0.010400,-0.002978,1.0066790,0,0
0,-0.000350,-0.000040,0.000082,-0.011319,-0.004271,1.0035210,0,0
0,-0.000196,-0.000273,-0.000223,-0.008243,-0.002670,1.0066340,0,0
0,-0.000145,-0.000645,0.000051,-0.011020,-0.003882,1.0049030,0,0
0,-0.000592,-0.000666,0.000037,-0.009498,-0.003420,1.0059020,0,0
0,-0.000873,-0.000208,-0.000403,-0.008416,-0.003781,1.0046680,0,0
0,-0.000849,-0.000460,-0.000366,-0.009318,-0.004141,1.0047640,0,0
0,-0.000769,-0.000469,-0.000308,-0.010070,-0.002281,1.0033580,0,0
0,-0.000555,-0.000655,-0.000241,-0.010362,-0.002529,1.0005720,0,0
0,-0.000798,-0.000677,-0.000043,-0.011023,-0.003160,1.0046210,0,0
0,-0.000609,-0.000757,-0.000062,-0.010957,-0.003115,1.0023490,0,0
0,-0.000705,-0.001018,-0.000571,-0.010075,-0.000770,0.9999720,0,0
0,-0.001014,-0.001479,-0.000307,-0.009359,-0.003541,1.0011050,0,0
0,-0.001075,-0.000835,-0.000257,-0.008946,-0.000376,1.0003520,0,0
0,-0.000785,-0.001178,-0.000426,-0.009910,-0.003092,1.0016280,0,0
0,-0.001435,-0.000680,-0.000555,-0.008252,-0.002633,1.0017200,0,0
0,-0.000860,-0.000676,-0.000546,-0.010986,-0.002358,0.9984040,0,0
0,-0.001011,-0.000426,-0.000174,-0.010384,-0.004265,0.9990350,0,0
0,-0.000657,-0.000579,-0.000133,-0.011900,-0.000840,0.9980730,0,0
0,-0.000346,0.000013,-0.000492,-0.008153,-0.002681,0.9980540,0,0
0,-0.000447,-0.000639,0.000143,-0.011198,-0.003449,0.9965540,0,0
0,-0.000731,-0.000329,-0.000498,-0.010847,-0.001748,0.9952880,0,0
0,-0.001112,-0.000131,-0.000087,-0.010807,-0.002698,0.9961610,0,0
0,-0.000650,-0.000011,-0.000496,-0.009620,-0.002184,0.9965960,0,0
0,-0.000424,0.000026,-0.000225,-0.009109,-0.002396,0.9968090,0,0
0,-0.000323,0.000514,-0.000339,-0.011313,-0.004305,0.9961730,0,0
0,-0.000437,0.000681,-0.000374,-0.010060,-0.003143,0.9956480,0,0
0,-0.000477,0.000396,-0.000251,-0.011016,-0.003640,0.9988290,0,0
0,-0.000444,0.000241,-0.000275,-0.009289,-0.000841,1.0024150,0,0
0,-0.000525,0.000453,-0.000156,-0.009111,-0.002669,1.0013210,0,0
0,-0.000398,0.000373,-0.000135,-0.010069,-0.001990,0.9999780,0,0
0,-0.000410,0.000023,-0.000112,-0.012018,-0.000803,1.0009110,0,0
0,-0.000690,0.000014,-0.000212,-0.010396,-0.003005,1.0009420,0,0
0,-0.000013,0.000264,-0.000399,-0.011329,-0.002016,1.0028560,0,0
0,-0.000018,0.000354,-0.000310,-0.010967,-0.002724,1.0028290,0,0
0,0.000106,0.000407,0.000023,-0.010065,-0.003350,1.0025820,0,0
0,-0.000556,0.000451,-0.000079,-0.012179,-0.003264,1.0019120,0,0
0,-0.000154,0.000593,-0.000142,-0.011018,-0.003458,1.0003430,0,0
0,-0.000375,-0.000402,-0.000050,-0.013470,-0.002666,1.0047880,0,0
